mandt,prctr,datbi,kokrs,datab,ersda,usnam,merkmal,abtei,verak,verak_user,waers,nprctr,land1,anred,name1,name2,name3,name4,ort01,ort02,stras,pfach,pstlz,pstl2,spras,telbx,telf1,telf2,telfx,teltx,telx1,datlt,drnam,khinr,bukrs,vname,recid,etype,txjcd,regio,kvewe,kappl,kalsm,logsystem,lock_ind,pca_template,segment,operation_flag,is_deleted,recordstamp
200,0000001000,9999-12-31,CYMB,2022-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
200,0000001100,9999-12-31,CYMB,2022-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
200,0000002000,9999-12-31,CYMB,2022-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
200,0000002100,9999-12-31,CYMB,2022-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
250,0000001000,9999-12-31,CYMB,2015-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
250,0000001100,9999-12-31,CYMB,2015-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
250,0000002000,9999-12-31,CYMB,2015-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
250,0000002100,9999-12-31,CYMB,2015-01-01,2022-01-12,MALVIYAH,,,TBD,,,,,,,,,,,,,,,,E,,,,,,,,,CYMB,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE01,9999-12-31,C001,2010-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LED2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE02,9999-12-31,C001,2010-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LED2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP01,9999-12-31,C001,2021-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP02,9999-12-31,C001,2021-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD01,9999-12-31,C001,2010-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,YOGURT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD02,9999-12-31,C001,2010-01-01,2022-01-13,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,YOGURT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ADMIN,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHC10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02ELHE09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02FIN,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGHP15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC16,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PGPC17,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PROD,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PURE2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PURE2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MIXED2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MIXED2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SUGAR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SUGAR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,NONSUGAR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,NONSUGAR2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLAIN2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BEER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BEER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINE2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINE2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HARD2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSBV15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HARD2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BUTTER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BUTTER2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,ICECREAM2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,ICECREAM2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MEAT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MEAT2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PSFD11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02PURCH,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,US02SALES,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ADMIN,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01FIN,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01PROD,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01PURCH,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01SALES,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC02,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC03,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC04,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC05,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC06,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC07,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC08,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC09,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHC10,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LED3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE02,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LED3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE03,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE04,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE05,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE06,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE07,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE08,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01ELHE09,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01PGHP01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
050,CA01PGHP02,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET3,,,,,,,,,,,,,,L,False,2022-01-31 20:41:50.170365+00:00
