mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,1000,000000003247,0000,00003100,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001002,,,,1,,,,0000,,,,000065000086,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Opel Astra Kombi,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,OPEL ASTRA KOMBI,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003244,0000,00003100,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001002,,,,1,,,,0000,,,,000065000086,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Opel Astra Kombi,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,OPEL ASTRA KOMBI,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003243,0000,00003100,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001002,,,,1,,,,0000,,,,000065000086,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Opel Astra Kombi,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,OPEL ASTRA KOMBI,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003265,0000,00003200,,,MEINERTU,1997-06-03,,,,,3000,00030000,,0,1997,006,1997-06-03,1997-06-03,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000128,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC SNI 2000,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-03,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC SNI 2000,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003264,0000,00003200,,,MEINERTU,1997-06-03,,,,,3000,00030000,,0,1997,006,1997-06-03,1997-06-03,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000128,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC SNI 2000,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-03,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC SNI 2000,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003268,0000,00003200,,,MEINERTU,1997-06-03,,,,,3000,00030000,,0,1997,006,1997-06-03,1997-06-03,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000128,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC SNI 2000,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-03,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC SNI 2000,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003266,0000,00003200,,,MEINERTU,1997-06-03,,,,,3000,00030000,,0,1997,006,1997-06-03,1997-06-03,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000128,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC SNI 2000,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-03,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC SNI 2000,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003267,0000,00003200,,,MEINERTU,1997-06-03,,,,,3000,00030000,,0,1997,006,1997-06-03,1997-06-03,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000128,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC SNI 2000,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-03,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC SNI 2000,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003274,0000,00003200,,,MEINERTU,1997-08-04,,,,,3000,00030000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,000000004065,0000,1997-08-31,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,D,Hardware,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-04,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,HARDWARE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003266,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,PC-Supervision,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-SUPERVISION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003274,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Laptops,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOPS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003271,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Laptops,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOPS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003267,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,PC-Highprofessional,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-HIGHPROFESSIONAL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003268,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,PC-Highprofessional,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-HIGHPROFESSIONAL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003269,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Multimedia PC,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,MULTIMEDIA PC,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003273,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Laptops,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOPS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003270,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Multimedia PC,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,MULTIMEDIA PC,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003272,0000,00003200,,,MEINERTU,1997-08-08,,,,,3000,00030000,,0,1997,008,1997-08-08,1997-08-08,,,,,,,,,,,0,0,0000003000,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Laptops,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-08,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOPS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003285,0000,00003200,,,MEINERTU,1997-11-11,,,,,3000,00030000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,000000004101,0000,1997-11-30,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,D,Hardware,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-11-11,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,HARDWARE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003282,0000,00003200,,,MEINERTU,1997-11-11,,,,,3000,00030000,,0,1997,011,1997-11-11,1997-11-11,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000188,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,D,Laserdrucker,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-11-11,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LASERDRUCKER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003281,0000,00003200,,,MEINERTU,1997-11-11,,,,,3000,00030000,,0,1997,011,1997-11-11,1997-11-11,,,,,,,,,,,0,0,0000000100,,,,1,,,,0000,,,,000065000187,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,D,Notebook,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-11-11,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,NOTEBOOK,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003280,0000,00003200,,,MEINERTU,1997-11-12,,,,,3000,00030000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,000000004061,0000,1997-11-30,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,,,,,E,Hardware,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-11-12,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,HARDWARE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003242,0000,00003200,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001021,,,,1,,,,0000,,,,000065000084,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC HP Vector,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC HP VECTOR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003241,0000,00003200,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001021,,,,1,,,,0000,,,,000065000084,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC HP Vector,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC HP VECTOR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003251,0000,00003200,,,MEINERTU,1997-04-17,,,,,3000,00030000,,0,1997,004,1997-04-17,1997-04-17,,,,,,,,,,,0,0,0000001002,,,,1,,,,0000,,,,000065000091,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC-Supervision,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-17,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-SUPERVISION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003252,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000104,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC-Highprofessional,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-HIGHPROFESSIONAL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003258,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000106,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Laptop,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOP,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003257,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000106,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Laptop,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOP,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003256,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000106,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Laptop,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOP,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003254,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001021,,,,1,,,,0000,,,,000065000105,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Multimedia PC,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,MULTIMEDIA PC,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003253,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000104,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,PC-Highprofessional,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,PC-HIGHPROFESSIONAL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003255,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001021,,,,1,,,,0000,,,,000065000105,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Multimedia PC,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,MULTIMEDIA PC,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003259,0000,00003200,,,MEINERTU,1997-04-25,,,,,3000,00030000,,0,1997,004,1997-04-25,1997-04-25,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,000065000106,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Laptop,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-25,MEINERTU,,,,,,,,,,,0,,,,,00000000,,,,LAPTOP,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004141,0000,00004001,,,MEINERTU,1997-08-04,VOGTH,1998-11-06,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,1998-01-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,000065000149,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,D,Erneuerung Lift,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-11-06,VOGTH,,,,,,,,,,,0,,,,,00000000,,,,ERNEUERUNG LIFT,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004140,0000,00004001,,,MEINERTU,1997-06-03,VOGTH,1998-11-06,,,4010,00040000,,0,1997,006,1997-06-30,1997-06-30,,1998-01-01,,,,,,,,,0,0,,,,,,,,,0000,,,,000065000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Einb.Spezialmaschine,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-11-06,VOGTH,,,,,,,,,,,0,,,,,00000000,,,,EINB.SPEZIALMASCHINE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004142,0000,00004001,,,MEINERTU,1997-11-11,VOGTH,1998-11-06,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,1998-01-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,000065000189,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,D,Solarheizanlage,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-11-06,VOGTH,,,,,,,,,,,0,,,,,00000000,,,,SOLARHEIZANLAGE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004054,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Rails,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000412,,,,RAILS,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004048,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Granulation unit,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000406,,,,GRANULATION UNIT,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004070,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Warehouse,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000428,,,,WAREHOUSE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004044,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Chimney,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000402,,,,CHIMNEY,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004115,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Shell,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000473,,,,SHELL,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004050,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Electric,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000408,,,,ELECTRIC,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004130,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,New assembly lines,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000488,,,,NEW ASSEMBLY LINES,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004043,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Shell,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000401,,,,SHELL,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004133,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Special equipment,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000491,,,,SPECIAL EQUIPMENT,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004129,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Base,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000487,,,,BASE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004061,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Hardware,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000419,,,,HARDWARE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004036,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Electric,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000394,,,,ELECTRIC,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004090,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Stove installation,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000448,,,,STOVE INSTALLATION,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004042,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,011,1997-11-30,1997-11-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Base,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000400,,,,BASE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004131,0000,00004001,,,MEINERTU,1997-08-07,,,,,4010,00040000,,0,1997,008,1997-08-31,1997-08-31,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE38,,,,,,,,,,,,,,,,,M2,,,,E,Electric,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-08-07,MEINERTU,,,,,,,,,,,0,,,,,00000489,,,,ELECTRIC,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
