mandt,spras,prodh,vtext,operation_flag,is_deleted,recordstamp
800,1,001100011000000105,Zinc-alu 基础,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001100011000000105,Surface préparée alu,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001100011000000105,Zink-Alu Haftgrund,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001100011000000105,Base de aderência alumínio de zinco,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001100011000000105,亜鉛-アルミ下地,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001100011000000105,Цинко-алюминевая грунтовка,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001100011000000105,Base de cinc y aluminio,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001100011000000105,Zinc-alu base,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001200011000000100,Antrieb,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001200011000000100,駆動装置,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001200011000000100,Tracción,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001200011000000100,驱动装置,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001200011000000100,Propulsão,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001200011000000100,Двигатель,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001200011000000100,Propulsion,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001200011000000105,电子设备,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001200011000000105,Equip. électrique,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001200011000000105,Equipamento elétrico,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001200011000000105,Equipo eléctrico,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001200011000000105,Электр. оснащение,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001200011000000105,電気器具,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001200011000000105,Elektr. Ausrüstung,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001200011000000105,Electrical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001200011000000110,Механ. оснащение,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001200011000000110,机械设备,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001200011000000110,Equipamento mecânico,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001200011000000110,機械器具,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001200011000000110,Equipo mecánico,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001200011000000110,Equip. mécanique,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001200011000000110,Mechan. Ausrüstung,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001200011000000110,Mechanical equipment,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001200011000000115,Porta do elevador,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001200011000000115,Puerta del ascensor,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001200011000000115,Дверь лифта,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001200011000000115,ドア,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001200011000000115,Porte d'ascenseur,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001200011000000115,Aufzugstür,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001200011000000115,Door,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001200011000000120,Кабина,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001200011000000120,Cabine,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001200011000000120,笼,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001200011000000120,Cabina,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001200011000000120,Kabine,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001200011000000120,ケージ,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001200011000000120,Cabine,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001200011000000120,Cage,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000100,Ensemble 件,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000100,Conjunto de PC,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000100,Комплектация ПК,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000100,PC 全体,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000100,Ensemble PC,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000100,PC-Ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000100,Conjunto PC,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000100,PC ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000105,Caixa PC,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000105,PC 包装,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000105,Boîtier PC,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000105,Caja PC,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000105,PC-Gehäuse,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000105,PC casing,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000105,Корпус ПК,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000110,Pantalla,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000110,Экран,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000110,Bildschirm,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000110,Tela,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000110,Ecran,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000110,显示器,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000110,Monitor,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000110,モニタ,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000115,Адаптер,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000115,Adaptateur,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000115,电路板,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000115,Adapter,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000115,Adaptador,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000115,配電盤,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000115,Circuit board,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000115,Placa,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000120,Processeur,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000120,Processador,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000120,プロセッサ,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000120,Prozessor,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000120,Процессор,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000120,Procesador,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000120,Processor,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000125,Оперативная память,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000125,Arbeitsspeicher,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000125,メモリ,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000125,Memória de trabalho,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000125,Mémoire vive,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000125,Memoria de trabajo,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000125,Memory,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000130,Laufwerk,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000130,Lecteur,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000130,Дисковод,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000130,Propulsão,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000130,驱动装置,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000130,ドライブ,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000130,Unidad de disco,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000135,Устройство ввода,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000135,Dispositivos entrada,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000135,Dispositivo entrada,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000135,输入设备,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000135,入力装置,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000135,Moyen de saisie,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000135,Eingabegerät,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000135,Input device,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010000000140,PC 配件,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,F,001250010000000140,Accessoires pour PC,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,J,001250010000000140,PC 付属装置,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010000000140,Acessórios PC,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010000000140,Accesorios PC,I,False,2021-04-15 22:50:37.438694+00:00
800,D,001250010000000140,PC-Zubehör,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000140,PC accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,R,001250010000000140,Аксессуары для ПК,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010500000100,Workstation ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,1,001250010500000100,工作站 ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,P,001250010500000100,Conj.estação trab.,I,False,2021-04-15 22:50:37.438694+00:00
800,S,001250010500000100,Conj.estación trab.,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010500000100,Workstation ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010500000100,Workstation ensemble,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010500000100,Workstation ensemble,I,False,2021-04-15 22:50:37.438694+00:00
