mandt,bukrs,butxt,ort01,land1,waers,spras,ktopl,waabw,periv,kokfi,rcomp,adrnr,stceg,fikrs,xfmco,xfmcb,xfmca,txjcd,fmhrdate,buvar,fdbuk,xfdis,xvalv,xskfn,kkber,xmwsn,mregl,xgsbe,xgjrv,xkdft,xprod,xeink,xjvaa,xvvwa,xslta,xfdmm,xfdsd,xextb,ebukr,ktop2,umkrs,bukrs_glob,fstva,opvar,xcovr,txkrs,wfvar,xbbbf,xbbbe,xbbba,xbbko,xstdt,mwskv,mwska,impda,xnegp,xkkbi,wt_newwt,pp_pdate,infmt,fstvare,kopim,dkweg,offsacct,bapovar,xcos,xcession,xsplt,surccm,dtprov,dtamtc,dttaxc,dttdsp,dtaxr,xvatdate,pst_per_var,xbbsc,f_obsolete,fm_derive_acc,operation_flag,is_deleted,recordstamp
250,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,JP01,Country Template JP,Japan,JP,JPY,J,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,JP01,Country Template JP,Japan,JP,JPY,E,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,JP01,Country Template JP,Japan,JP,JPY,E,CAJP,10,V3,2,,,,,,,,,,2,,,X,,0001,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,NO01,Country Template NO,Norway,NO,NOK,O,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,NO01,Country Template NO,Norway,NO,NOK,E,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,NO01,Country Template NO,Norway,NO,NOK,E,CANO,10,K4,2,,,,,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,RU01,Country Template RU,Russia,RU,RUB,R,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,RU01,Country Template RU,Russia,RU,RUB,E,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,RU01,Country Template RU,Russia,RU,RUB,E,CARU,10,K4,2,,,,,,,,,,,,,X,,,,,X,X,X,,,,,,,,,,,,,0001,0001,,1,,,,,,,V0,JA,,X,,,,,,,,1,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,US01,Country Template US,U.S.A.,US,USD,E,CANA,10,K4,2,,,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,CRTX,CORTEX US,U.S.A.,US,USD,E,CANA,10,K4,2,CRTX,0000022996,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,CRTX,CRTX,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,CRTX,CORTEX US,U.S.A.,US,USD,E,CANA,10,K4,2,CRTX,0000022996,,,,,,,,2,,,X,X,,,,X,X,X,,,,,,,,,,,,,CRTX,CRTX,,,,,,,,,V0,,,,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,C001,CYMBAL US01 US EAST,CA,US,USD,E,CA01,10,K4,2,C001,0000023014,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,C001,CYMBAL US01 US EAST,CA,US,USD,E,CA01,10,K4,2,C001,0000023014,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-02-23 06:46:45.281600+00:00
100,C001,CYMBAL US01 US EAST,CA,US,USD,E,CA01,10,K4,2,C001,0000023014,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,C002,CYMBAL US02 US WEST,CA,US,USD,E,CA01,10,K4,2,C002,0000023031,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,C002,CYMBAL US02 US WEST,CA,US,USD,E,CA01,10,K4,2,C002,0000023031,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-02-23 06:58:09.423044+00:00
100,C002,CYMBAL US02 US WEST,CA,US,USD,E,CA01,10,K4,2,C002,0000023031,,,,,,CA0000000,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,I0,O0,,X,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,C003,CYMBAL CA-CANADA,Canada,CA,CAD,E,CA01,10,K4,2,C003,0000023044,,,,,,CA00,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,P0,S0,,X,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,C003,CYMBAL CA-CANADA,Canada,CA,CAD,E,CA01,10,K4,2,C003,0000023044,,,,,,CA00,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,P0,S0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-02-23 07:24:27.518658+00:00
100,C003,CYMBAL CA-CANADA,Canada,CA,CAD,E,CA01,10,K4,2,C003,0000023044,,,,,,CA00,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,P0,S0,,X,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,C004,CYMBAL EU-GERMANY,BW,DE,EUR,D,CA01,10,K4,2,C004,0000023060,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,C004,CYMBAL EU-GERMANY,BW,DE,EUR,D,CA01,10,K4,2,C004,0000023060,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-02-23 07:31:38.272506+00:00
050,C004,CYMBAL EU-GERMANY,BW,DE,EUR,E,CA01,10,K4,2,C004,0000023060,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,C004,CYMBAL EU-GERMANY,BW,DE,EUR,E,CA01,10,K4,2,C004,0000023060,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
050,C005,CYMBAL JP JAPAN,Japan,JP,JPY,J,CA01,10,K4,2,C005,0000023084,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,C005,CYMBAL JP JAPAN,Japan,JP,JPY,J,CA01,10,K4,2,C005,0000023084,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-02-23 07:43:54.533356+00:00
050,C005,CYMBAL JP JAPAN,Japan,JP,JPY,E,CA01,10,K4,2,C005,0000023084,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,C005,CYMBAL JP JAPAN,Japan,JP,JPY,E,CA01,10,K4,2,C005,0000023084,,,,,,,,2,,X,X,X,,X,,X,X,X,,,,,,,,,,,,,FS01,PP01,,,,,,,,,V0,A0,,X,,,,,,,,,,2,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
